Image,Offer,Link,Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Mastercard Signet
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Bank Card Anq Phi Credit  Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,YES BANK Anq Pi Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes EMI Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes ELITE Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes RESERV Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Private Prime Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,YES Bank Marquee Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Bank BYOC Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Bank Finbooster Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Bank Wellness Plus Credit Card
